book_id,title,date,imprint,placeOfPublication,wordcount,ecco_ID,tcp_ID,author,author_name,author_surname,author_born,author_died
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,19432,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,19432,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,19432,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,19432,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,19432,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,19432,,K107298.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,19432,,K107298.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,19432,,K107298.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,3783,,K021305.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,3783,,K021305.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,3783,,K021305.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,3783,,K023578.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,3783,,K023578.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,3783,,K023578.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,3783,,K023579.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,3783,,K023579.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,3783,,K023579.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,3783,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,3783,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,3783,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,3783,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,3783,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,3783,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,3783,,K107298.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,3783,,K107298.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,3783,,K107298.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,5862,,K021305.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,5862,,K021305.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,5862,,K021305.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,5862,,K023578.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,5862,,K023578.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,5862,,K023578.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,5862,,K023579.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,5862,,K023579.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,5862,,K023579.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,5862,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,5862,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,5862,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,5862,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,5862,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,5862,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,5862,,K107298.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,5862,,K107298.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,5862,,K107298.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,6647,,K021305.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,6647,,K021305.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,6647,,K021305.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,6647,,K023578.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,6647,,K023578.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,6647,,K023578.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,6647,,K023579.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,6647,,K023579.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,6647,,K023579.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,6647,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,6647,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,6647,,K037211.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,Bristol,6647,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,London,6647,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
146200400,A REPLY TO THE Grand Question debated; Fully proving That the SOUL of MAN is and must be IMMORTAL.,1751,London : printed for F. Stamper and E. Downham in Pope's-Head-Alley Cornhill,York,6647,,K097708.000,Henry Jones 1721-1770,Henry Jones,Jones,1721,1770
